0.783108127954776,0.8
0.783108127954776,0.7901841980434691
0.7637568295919124,0.7901841980434691
0.7637568295919124,0.7789392329014724
0.740818907717653,0.7789392329014724
0.740818907717653,0.7656100946147678
0.7141123652354295,0.7656100946147678
0.7141123652354295,0.7500910253696685
0.6855989880974747,0.7500910253696685
0.6855989880974747,0.7335220114469532
0.6555705779673087,0.7335220114469532
0.6555705779673087,0.7160726176723574
0.6229532080139784,0.7160726176723574
0.6229532080139784,0.6971187892898296
0.5855366062325826,0.6971187892898296
0.5855366062325826,0.6753761457279275
0.5387873802959859,0.6753761457279275
0.5387873802959859,0.6482103501200629
0.4691926829752333,0.6482103501200629
0.4691926829752333,0.6077691388501507
0.3627018139363791,0.6077691388501507
0.3627018139363791,0.5170077808747129
0.1639133309898284,0.5170077808747129
0.1639133309898284,0.201454786036742
0.020555715101816256,0.201454786036742
0.020555715101816256,-0.02610832202549318
